from_stop_id,to_stop_id,transfer_type,min_transfer_time
45430,45429,2,60
45459,45458,2,60
45458,45459,2,60
45457,45456,2,60
45431,45432,2,60
45432,45431,2,60
45435,46111,2,60
46111,45435,2,60
45428,47766,2,60
46122,46664,2,360
46122,47635,2,180
46122,47780,2,180
34210,2790,2,60
46122,47634,2,180
34210,47237,2,60
46120,46121,2,60
46122,46120,2,60
46122,46121,2,60
46122,46123,2,60
46122,46126,2,60
46122,46125,2,60
34210,45841,2,60
34210,31908,2,60
46122,46132,2,60
34210,46076,2,60
46122,46130,2,60
46122,46124,2,60
46122,46035,2,120
46122,46036,2,120
45476,45477,2,60
45474,45475,2,60
45472,45473,2,60
45455,45454,2,60
47231,45471,2,60
45480,45481,2,60
45478,45479,2,60
45454,45455,2,60
45482,45483,2,60
45449,45448,2,60
45451,45450,2,60
45475,45474,2,60
45471,47231,2,60
45447,45446,2,60
45479,45478,2,60
45477,45476,2,60
45445,45444,2,60
45473,45472,2,60
45453,45452,2,60
45481,45480,2,60
45450,45451,2,60
45446,45447,2,60
45483,45482,2,60
45448,45449,2,60
45452,45453,2,60
45444,45445,2,60
46123,46664,2,360
46123,47635,2,180
46123,47780,2,180
46123,47634,2,180
401,30518,2,120
10308,1953,2,120
10565,2345,2,120
11223,43274,2,60
10308,1952,2,120
11223,351,2,120
10565,2344,2,120
11223,352,2,120
10308,10309,2,120
11223,45341,2,60
11223,45340,2,60
46123,46120,2,60
46123,46121,2,60
46123,46122,2,60
46123,46126,2,60
46123,46125,2,60
46123,46132,2,60
30309,10311,2,120
11223,10568,2,120
10311,10310,2,120
30309,10310,2,120
46123,46130,2,60
46123,46124,2,60
46123,46035,2,120
46123,46036,2,120
10279,10278,2,120
10277,10276,2,120
10278,10279,2,120
10276,10277,2,120
2560,45912,2,60
2560,2559,2,120
47340,45912,2,60
47340,2559,2,60
37675,37674,2,60
47340,2560,2,60
2560,47340,2,60
46126,47780,2,180
46126,47635,2,180
46125,46664,2,360
46125,47780,2,180
46125,47635,2,180
46126,46664,2,360
30008,33685,2,180
30008,12289,2,180
30008,11807,2,120
46125,47634,2,180
46126,47634,2,180
30008,44598,2,180
30008,11518,2,180
30008,159,2,360
30008,10429,2,360
30008,30511,2,180
46126,46121,2,60
46125,46121,2,60
46126,46120,2,60
46125,46120,2,60
46125,46122,2,60
46126,46122,2,60
46126,46123,2,60
46125,46123,2,60
30527,39338,2,60
1210,1211,2,120
11972,1221,2,120
30533,30532,2,120
30528,30529,2,120
30532,30533,2,120
1651,1650,2,120
1657,1656,2,120
1640,1641,2,120
1001,1002,2,120
1650,1651,2,120
1663,1664,2,120
39338,30527,2,60
1100,1101,2,120
1877,1878,2,120
759,760,2,120
47438,47439,2,60
395,396,2,120
47439,47742,2,60
47438,47742,2,60
1917,1918,2,120
30529,30528,2,120
1002,1001,2,120
1221,11972,2,120
396,395,2,120
1656,1657,2,120
760,759,2,120
30008,166,2,120
47439,47438,2,60
1918,1917,2,120
1101,1100,2,120
47656,47655,2,60
47655,47656,2,60
3027,3026,2,120
3168,3167,2,120
46126,46125,2,60
3026,3027,2,120
46125,46126,2,60
3167,3168,2,120
30532,3173,2,120
30533,3173,2,120
1727,1726,2,120
30533,3174,2,120
46126,46132,2,60
46125,46132,2,60
30532,3174,2,120
1726,1727,2,120
30008,30510,2,180
30008,41594,2,180
30008,30201,2,180
30008,30202,2,180
30008,11522,2,120
30008,45799,2,180
46126,46130,2,60
46125,46130,2,60
46126,46124,2,60
46125,46124,2,60
30008,30103,2,180
30008,46051,2,180
46125,46035,2,120
46126,46035,2,120
46126,46036,2,120
46125,46036,2,120
30008,10920,2,360
30008,10508,2,120
166,33685,2,180
166,12289,2,180
166,44598,2,180
166,11807,2,120
166,11518,2,180
166,30511,2,180
166,159,2,360
166,10429,2,360
1641,1640,2,120
47742,47438,2,60
1211,1210,2,120
47742,47439,2,60
166,30008,2,120
1664,1663,2,120
1878,1877,2,120
166,30510,2,180
166,41594,2,180
166,30202,2,180
166,30201,2,180
166,11522,2,120
166,45799,2,180
38754,40621,2,60
47528,47529,2,60
40254,3111,2,60
166,30103,2,180
166,46051,2,180
166,10508,2,120
166,10920,2,360
36094,35673,2,180
37170,35669,2,60
36094,35672,2,180
36095,35672,2,180
37216,35668,2,120
37216,35669,2,120
37170,35668,2,60
36095,35673,2,180
37170,46962,2,60
37216,46962,2,60
37170,46961,2,60
37216,46961,2,60
37216,46960,2,60
37170,46960,2,60
37216,37215,2,60
11194,11195,2,120
11195,11194,2,120
37170,37215,2,60
37170,39996,2,60
37216,37170,2,60
37216,39996,2,60
36095,36094,2,60
11836,11286,2,120
30229,11729,2,120
11837,11286,2,120
30231,30230,2,120
11837,11287,2,120
30231,11729,2,120
36094,36095,2,60
11836,11287,2,120
30229,30230,2,120
699,700,2,120
700,699,2,120
1550,11841,2,120
30229,30231,2,120
1551,11841,2,120
30231,30229,2,120
37216,37214,2,60
37170,37214,2,60
30231,36175,2,60
30229,36176,2,60
30231,36176,2,60
30229,36175,2,60
2446,2445,2,120
1728,1729,2,120
11836,11837,2,120
2445,2446,2,120
11837,11836,2,120
1551,11840,2,120
1729,1728,2,120
1550,11840,2,120
37170,36414,2,60
37216,36414,2,60
37170,36394,2,180
37216,36394,2,180
285,37179,2,60
286,37179,2,60
10933,37171,2,60
37216,37169,2,60
37170,37274,2,60
37170,37169,2,60
37216,37274,2,60
10934,10933,2,120
10934,37171,2,60
37216,37217,2,60
37170,37217,2,60
1284,1283,2,120
1283,1284,2,120
1550,1551,2,120
1551,1550,2,120
1562,1561,2,120
1561,1562,2,120
31023,47383,2,60
37216,47685,2,120
37170,47685,2,120
1418,1416,2,120
1419,1416,2,120
1182,40234,2,60
46082,40234,2,60
1418,1417,2,120
1419,1417,2,120
31904,1180,2,120
31905,1180,2,120
45841,47237,2,60
31908,47237,2,60
45841,2790,2,60
31904,47164,2,60
31905,47164,2,60
31908,2790,2,120
45841,34210,2,60
31908,34210,2,60
32722,199,2,120
461,462,2,120
3251,47175,2,60
47233,11927,2,60
199,32722,2,120
47175,3251,2,60
11927,47233,2,60
462,461,2,120
45841,31908,2,60
31908,46076,2,60
45841,46076,2,60
36754,30261,2,60
31906,47232,2,60
38237,38236,2,60
38236,38237,2,60
30261,36754,2,60
47232,31906,2,60
3427,556,2,120
3426,556,2,120
34293,40236,2,60
46082,40694,2,60
2256,2255,2,120
46082,37014,2,60
34294,2801,2,60
1182,40694,2,60
2255,2256,2,120
3427,555,2,120
34294,40236,2,60
1182,37014,2,60
3426,555,2,120
34293,2801,2,60
32722,200,2,120
199,200,2,120
31904,31905,2,120
3426,3427,2,120
31906,46173,2,60
34292,34291,2,60
47232,46173,2,60
31906,46174,2,60
47232,46174,2,60
3427,3426,2,120
31905,31904,2,120
34291,34292,2,60
1419,1418,2,120
1418,1419,2,120
12111,12110,2,120
12110,12111,2,120
10945,43224,2,60
10945,599,2,120
10945,46290,2,60
10945,43222,2,60
47661,1327,2,60
47661,47548,2,60
47660,1327,2,60
47660,47548,2,60
2486,30041,2,120
10945,43226,2,60
10945,43225,2,60
10945,43496,2,60
10888,2549,2,120
10945,42744,2,180
10945,46050,2,180
1448,1447,2,120
10264,43734,2,60
1431,1432,2,120
355,356,2,120
639,46537,2,60
1447,1448,2,120
356,355,2,120
1432,1431,2,120
640,46537,2,60
43734,10264,2,60
2549,10888,2,120
46132,46664,2,360
46132,47780,2,180
46132,47635,2,180
46132,47634,2,180
46132,46120,2,60
46132,46121,2,60
46132,46122,2,60
46132,46123,2,60
3173,30532,2,120
3174,30532,2,120
3173,30533,2,120
46132,46126,2,60
46132,46125,2,60
3174,30533,2,120
46132,46130,2,60
46132,46124,2,60
46132,46035,2,120
46132,46036,2,120
816,47585,2,60
361,46435,2,60
361,46436,2,60
815,47585,2,60
815,47586,2,60
816,47586,2,60
12264,46436,2,60
12264,46435,2,60
10567,47236,2,60
10567,3434,2,120
10566,3434,2,120
10566,47236,2,60
10566,10332,2,120
10567,10332,2,120
2614,38358,2,60
12185,12184,2,120
12039,12038,2,120
10567,1061,2,120
835,11006,2,120
835,836,2,120
10566,1061,2,120
835,834,2,120
10566,32682,2,120
10567,32682,2,120
10567,30579,2,120
10566,30579,2,120
10566,30206,2,240
10567,30206,2,240
10566,30205,2,240
10567,30205,2,240
10515,46705,2,60
10567,10566,2,120
2715,46705,2,60
2854,2853,2,120
2853,2854,2,120
10567,30507,2,120
11893,11891,2,120
2715,10515,2,120
10566,30507,2,120
10567,30506,2,120
10566,30506,2,120
10567,37399,2,60
1266,10861,2,120
10566,10567,2,120
10566,37399,2,60
11891,11893,2,120
10566,30575,2,120
10567,30575,2,120
10567,30574,2,120
10566,30574,2,120
10566,1059,2,120
10567,1059,2,120
10566,39474,2,60
10567,39474,2,60
815,816,2,120
43477,43476,2,60
2097,2096,2,120
43477,43475,2,60
816,815,2,120
43476,43475,2,60
2096,2097,2,120
551,550,2,120
550,551,2,120
2853,46703,2,60
2854,46703,2,60
10566,10252,2,120
10567,10252,2,120
835,30256,2,120
3133,41115,2,60
2614,2613,2,120
2614,30257,2,120
43476,43477,2,60
21,20,2,120
490,491,2,120
20,21,2,120
12042,12041,2,120
491,490,2,120
12041,12042,2,120
12264,361,2,120
361,12264,2,120
30579,47236,2,60
30579,3434,2,120
30579,10332,2,120
30579,1061,2,120
30579,32682,2,120
39774,45401,2,60
39774,47740,2,60
37674,37675,2,60
30579,10567,2,120
30579,10566,2,120
30579,30206,2,240
30579,30205,2,240
30579,30507,2,120
30579,30506,2,120
30579,37399,2,60
30579,30574,2,120
30579,30575,2,120
30579,1059,2,120
30579,39474,2,60
30579,10252,2,120
41735,12273,2,60
41735,41736,2,60
41735,12045,2,60
41735,30137,2,60
41735,1010,2,60
47745,202,2,60
41735,12265,2,60
47745,46523,2,60
44322,44321,2,60
41735,30070,2,60
41735,30093,2,60
41735,30136,2,60
1534,1533,2,120
2778,2777,2,120
479,478,2,120
1548,1549,2,120
478,479,2,120
1440,1439,2,120
12028,12027,2,120
47745,46524,2,60
41735,41734,2,60
405,404,2,120
47519,641,2,60
1771,1770,2,120
1549,1548,2,120
2776,47524,2,60
1306,1305,2,120
636,635,2,120
404,405,2,120
2776,2775,2,120
12061,37055,2,60
47745,203,2,60
12063,37056,2,60
41735,30209,2,180
41735,12272,2,60
41735,12275,2,60
41735,12120,2,60
47201,11060,2,60
47203,47202,2,60
47202,47203,2,60
11060,47201,2,60
41735,34005,2,60
405,30239,2,120
404,30239,2,120
41735,12266,2,60
37054,37594,2,60
2778,37742,2,60
12053,37595,2,60
11060,41819,2,60
47201,41819,2,60
1695,1694,2,120
37054,41818,2,60
2771,2772,2,120
1694,1695,2,120
2772,2771,2,120
33777,32103,2,180
33777,32102,2,240
30136,12273,2,120
30136,41736,2,60
33777,33779,2,60
30136,12045,2,120
30136,30137,2,120
30136,1010,2,120
33777,33775,2,60
33777,33782,2,60
33777,33778,2,60
30136,12265,2,120
1782,42054,2,540
46936,42157,2,120
1782,12124,2,540
1781,42054,2,540
46936,42155,2,240
46935,42157,2,120
1781,12124,2,540
46935,42155,2,240
33777,33769,2,60
47513,11798,2,60
30136,30070,2,120
11797,11796,2,120
30136,30093,2,120
30136,41735,2,60
30136,41734,2,60
30136,30209,2,240
30136,30210,2,240
30136,12272,2,120
33777,33770,2,60
33777,41737,2,60
30136,12275,2,120
33777,33780,2,60
33777,33773,2,60
33777,33767,2,60
42059,42058,2,60
47194,47195,2,60
42058,42059,2,60
46783,46009,2,60
46936,46935,2,60
30136,12120,2,120
385,386,2,120
42286,47693,2,60
42286,46009,2,60
37098,43478,2,60
46009,47693,2,60
43478,37098,2,60
46782,42287,2,60
46782,47693,2,60
386,385,2,120
46782,46009,2,60
47744,387,2,60
46783,47693,2,60
390,389,2,120
12051,42896,2,60
46783,42286,2,60
47195,47194,2,60
46783,42287,2,60
46009,42287,2,60
387,47744,2,60
46009,42286,2,60
42896,12051,2,60
389,390,2,120
46782,42286,2,60
42286,42287,2,60
46935,46936,2,60
1393,30166,2,120
30166,1393,2,120
33777,33771,2,60
30136,34005,2,60
30136,12266,2,120
46010,40674,2,60
42279,2812,2,60
40674,2814,2,60
46010,2814,2,60
45639,11452,2,60
42279,2813,2,60
47744,10792,2,60
387,10792,2,120
33777,30459,2,240
386,37699,2,60
385,37699,2,60
385,46916,2,60
386,46916,2,60
10531,10530,2,120
47193,383,2,60
47194,43842,2,60
47195,43842,2,60
10533,10532,2,120
1466,1465,2,120
1794,1795,2,120
1619,1618,2,120
1795,1794,2,120
10528,10529,2,120
1781,1782,2,60
46015,1797,2,60
1362,1361,2,120
47196,1136,2,60
10543,47197,2,60
10529,10528,2,120
1618,1619,2,120
1361,1362,2,120
1136,47196,2,60
2191,2190,2,120
1799,1798,2,120
1782,1781,2,60
2190,2191,2,120
1798,1799,2,120
47197,10543,2,60
2407,2406,2,120
2063,2064,2,120
43034,43035,2,60
47544,375,2,60
43035,43034,2,60
2406,2407,2,120
2064,2063,2,120
11452,45639,2,60
41734,41736,2,60
41734,12273,2,60
41734,12045,2,60
41734,1010,2,60
41734,30137,2,60
41734,12265,2,60
46524,46523,2,60
46524,202,2,60
41734,30070,2,60
41734,30093,2,60
2777,2778,2,120
635,636,2,120
46524,47745,2,60
41734,41735,2,60
1533,1534,2,120
47524,2776,2,60
12027,12028,2,120
1770,1771,2,120
1439,1440,2,120
641,47519,2,60
1305,1306,2,120
41734,30136,2,60
47524,2775,2,60
46524,203,2,60
41734,30209,2,180
41734,12272,2,60
41734,12275,2,60
41734,12120,2,60
41734,34005,2,60
41734,12266,2,60
2777,37742,2,60
203,202,2,120
34653,47743,2,60
34653,3038,2,60
203,46523,2,60
203,47745,2,60
37055,12061,2,60
37056,12063,2,60
2775,2776,2,120
2775,47524,2,60
203,46524,2,60
43848,47031,2,60
34654,34655,2,60
34655,34654,2,60
47031,43848,2,60
34657,34656,2,60
34656,34657,2,60
32962,32157,2,180
10147,32166,2,60
10147,32167,2,60
32962,32156,2,180
10148,32166,2,60
10148,32167,2,60
32962,45270,2,180
45773,45265,2,180
45774,45266,2,180
45774,45265,2,180
45773,45266,2,180
32962,45271,2,180
32962,47792,2,60
32962,1091,2,120
32962,1087,2,120
45773,45767,2,60
45773,45769,2,60
45774,45767,2,60
269,10239,2,120
42023,268,2,60
269,268,2,120
45774,45769,2,60
42023,10239,2,60
32962,11014,2,120
32962,1086,2,120
30001,30027,2,120
31688,10158,2,120
31688,30027,2,120
30001,10158,2,120
32962,1095,2,120
32962,46422,2,60
2711,2712,2,120
2711,37035,2,60
1424,33011,2,120
267,266,2,120
42663,42664,2,60
266,267,2,120
1426,1424,2,120
269,42023,2,60
814,813,2,120
813,814,2,120
37035,2712,2,60
42664,42663,2,60
42023,269,2,60
1426,33011,2,120
37035,10802,2,60
37035,37036,2,60
2711,37036,2,60
2711,10802,2,120
16,30188,2,240
32962,30189,2,240
15,30188,2,240
32962,30190,2,240
15,30187,2,240
16,30187,2,240
15,10941,2,120
1805,1804,2,120
16,10941,2,120
32962,1089,2,120
1804,1805,2,120
2711,37254,2,60
37035,37254,2,60
42663,42662,2,60
42663,42661,2,60
42664,42661,2,60
42664,42662,2,60
45774,45768,2,60
2711,36955,2,60
31688,30001,2,120
10145,10146,2,120
10146,10145,2,120
10144,47251,2,60
10147,10148,2,120
45773,45768,2,60
47251,10144,2,60
30001,31688,2,120
2711,10478,2,120
37035,36955,2,60
10148,10147,2,120
37035,10478,2,60
195,196,2,120
1671,1672,2,120
1922,1921,2,120
196,195,2,120
1424,1426,2,120
32295,32296,2,120
140,30028,2,120
30028,140,2,120
1921,1922,2,120
1672,1671,2,120
45774,45773,2,60
47224,42545,2,60
31764,42545,2,60
47225,47229,2,60
2041,42033,2,60
2042,42033,2,60
2041,42034,2,60
2042,42034,2,60
2039,42037,2,60
33004,42037,2,60
33011,1426,2,120
33011,1424,2,120
2712,37035,2,60
2712,2711,2,120
37035,2711,2,60
2712,37036,2,60
2712,10802,2,120
2712,37254,2,60
2712,36955,2,60
2712,10478,2,120
47224,31764,2,60
31764,47224,2,60
873,39382,2,180
874,39382,2,180
873,39383,2,180
874,39383,2,180
11231,11292,2,120
10188,11292,2,120
11231,10185,2,120
10188,10185,2,120
33845,11321,2,120
11392,11323,2,120
33845,11323,2,120
11392,11321,2,120
10188,11491,2,120
10165,46419,2,60
10188,38299,2,60
10165,46420,2,60
42354,43374,2,60
11231,11491,2,120
11231,38299,2,60
33845,11322,2,120
11392,11322,2,120
10188,30185,2,60
33845,30183,2,180
10188,30186,2,60
11392,30183,2,180
33845,30184,2,180
11231,30186,2,60
11392,30184,2,120
11231,30185,2,60
11392,45804,2,60
33845,45804,2,60
38296,44358,2,60
44358,38296,2,60
1885,1886,2,120
1886,1885,2,120
42024,3001,2,60
42024,43305,2,60
1986,10041,2,120
1987,10040,2,120
1986,10040,2,120
1987,10041,2,120
11392,33947,2,120
47686,2020,2,60
47746,1043,2,60
10188,11231,2,120
11231,10188,2,120
2020,47686,2,60
33845,33947,2,120
1043,47746,2,60
11392,46312,2,60
33845,46312,2,60
340,339,2,120
3032,3031,2,120
3031,3032,2,120
339,340,2,120
43058,32126,2,180
47545,32124,2,180
47545,32125,2,180
43058,32127,2,180
43058,435,2,60
43058,434,2,60
43496,43222,2,60
43496,43224,2,60
47000,47001,2,60
47119,47030,2,60
43496,46290,2,60
43496,599,2,60
806,807,2,120
41594,33685,2,180
41594,12289,2,60
30510,12289,2,120
30510,33685,2,180
41594,11807,2,180
30510,44598,2,180
41594,44598,2,180
30510,11807,2,180
30510,11518,2,180
41594,11518,2,180
47545,30551,2,60
43058,11810,2,60
43058,46644,2,60
10387,10386,2,120
41594,159,2,180
30510,30511,2,120
41594,30511,2,60
30510,10429,2,360
30510,159,2,360
41594,10429,2,180
43496,43225,2,60
43496,43226,2,60
41594,30008,2,180
30510,30008,2,180
30510,166,2,180
41594,166,2,180
43496,10945,2,60
30510,30201,2,180
10387,33265,2,180
10387,33264,2,180
30510,30202,2,180
41594,30201,2,180
10387,30211,2,180
30510,11522,2,180
41594,11522,2,180
43058,46645,2,60
30510,45799,2,60
41594,45799,2,60
41594,46051,2,180
43058,42740,2,180
41594,30103,2,180
30510,46051,2,180
43058,46055,2,180
43496,42744,2,180
43496,46050,2,180
30510,30103,2,180
43058,30472,2,180
41594,30510,2,60
30510,10508,2,180
41594,10920,2,180
10687,10688,2,120
10685,10686,2,120
10683,10684,2,120
30510,10920,2,360
41594,10508,2,180
37215,35668,2,120
39998,35676,2,120
39998,46206,2,120
37215,35669,2,120
37215,46962,2,60
37215,46961,2,60
37215,46960,2,60
37215,37170,2,60
37215,37216,2,60
10802,2711,2,120
37036,37035,2,60
10802,37035,2,60
37036,2711,2,60
37036,2712,2,60
10802,2712,2,120
36150,36151,2,60
46318,1029,2,60
39998,47690,2,60
36151,36150,2,60
39998,47647,2,60
1019,1018,2,120
1018,1019,2,120
101,43574,2,60
43574,101,2,60
1029,46318,2,60
37215,39996,2,60
10802,37254,2,60
10362,10361,2,120
37036,37254,2,60
10361,10362,2,120
1691,1690,2,120
10802,37036,2,60
1690,1691,2,120
34107,453,2,60
37036,10802,2,60
47401,1753,2,60
531,532,2,120
1753,47401,2,60
37215,37214,2,60
34107,454,2,60
454,453,2,120
532,531,2,120
34107,34109,2,60
454,34109,2,60
37036,36955,2,60
37036,10478,2,60
10802,36955,2,60
10802,10478,2,120
37215,36414,2,60
37215,36394,2,180
39998,36115,2,60
39998,36114,2,60
37215,37169,2,60
37215,37274,2,60
37215,37217,2,60
1026,1027,2,120
3207,3208,2,120
1027,1026,2,120
3208,3207,2,120
1025,1024,2,120
2235,2236,2,120
1024,1025,2,120
46459,46460,2,60
1942,1941,2,120
2236,2235,2,120
46460,46459,2,60
1941,1942,2,120
2259,2260,2,120
2260,2259,2,120
2580,2579,2,120
2579,2580,2,120
454,34107,2,60
37215,47685,2,120
47690,35676,2,180
47690,46206,2,180
1529,43374,2,60
1529,42354,2,60
47690,39998,2,60
47690,47647,2,60
46602,46603,2,60
46601,46600,2,60
46600,46601,2,60
46331,46364,2,60
46603,46602,2,60
46364,46331,2,60
47690,36115,2,60
47690,36114,2,60
1609,1608,2,120
47248,46458,2,60
1608,1609,2,120
46458,47248,2,60
46471,44382,2,60
44382,46471,2,60
11738,32120,2,180
11738,32121,2,180
11738,45884,2,180
11738,45848,2,180
11738,35659,2,180
1889,45862,2,180
11738,45883,2,180
1889,45861,2,180
11738,35834,2,360
11738,45801,2,180
11738,32503,2,360
11738,45802,2,180
11738,47118,2,180
11738,46191,2,180
11738,39054,2,180
1889,37408,2,60
1889,38834,2,60
11738,11534,2,360
11738,10323,2,180
11738,10324,2,180
11738,46088,2,180
11738,34350,2,360
34613,34392,2,60
34613,34554,2,60
47273,43557,2,60
11738,11213,2,360
47272,43557,2,60
2643,2640,2,120
1889,1892,2,120
2643,47763,2,60
11322,11323,2,120
11322,11321,2,120
11322,33845,2,120
11322,11392,2,120
46375,46376,2,60
46376,46375,2,60
46380,46379,2,60
46371,46372,2,60
46372,46371,2,60
46373,46374,2,60
46379,46380,2,60
46374,46373,2,60
46377,46378,2,60
46378,46377,2,60
11322,30184,2,120
11322,30183,2,180
11738,36375,2,360
11322,45804,2,60
47273,1718,2,60
34613,34614,2,60
47272,47273,2,60
47272,1717,2,60
2009,2008,2,120
47273,1717,2,60
39614,2008,2,60
47272,1718,2,60
47273,47272,2,60
2643,40434,2,60
39614,2009,2,60
1889,45822,2,60
1889,11505,2,120
11322,33947,2,120
39614,11740,2,60
39614,12287,2,60
2009,11740,2,120
2009,12287,2,120
11322,46312,2,60
11743,11744,2,120
2009,39614,2,60
11744,11743,2,120
43945,11722,2,60
11721,11722,2,120
35456,35455,2,60
11721,43944,2,60
35455,35456,2,60
43945,43944,2,60
46684,46685,2,60
46685,46684,2,60
46956,46389,2,60
46395,46396,2,60
46396,46395,2,60
46385,46386,2,60
46389,46956,2,60
46387,46388,2,60
46386,46385,2,60
46391,46392,2,60
46388,46387,2,60
46392,46391,2,60
30159,42214,2,180
30156,11529,2,240
30156,1190,2,120
30156,1191,2,240
30156,1192,2,240
30159,42236,2,180
643,11058,2,240
643,2367,2,240
644,2367,2,240
30159,42235,2,180
644,11058,2,240
30156,34934,2,120
30156,1198,2,180
30158,10198,2,120
30157,43454,2,180
643,39014,2,180
30157,10198,2,120
644,39014,2,180
30158,43454,2,180
30157,10199,2,120
643,30225,2,240
644,30225,2,240
30158,10199,2,120
30159,41994,2,180
30159,41995,2,180
644,2364,2,240
643,2364,2,240
30156,3503,2,240
643,11544,2,240
644,11544,2,240
30159,3378,2,240
644,2369,2,240
643,2369,2,240
30156,30173,2,120
30156,46222,2,120
30200,32111,2,180
30189,32157,2,240
30199,32110,2,180
30189,32156,2,180
30190,32157,2,240
30190,32156,2,180
30199,32111,2,180
30200,32110,2,180
30190,45271,2,180
30189,45270,2,180
30189,45271,2,180
30447,39389,2,180
30447,39388,2,180
30448,39388,2,180
30448,39389,2,180
30198,10068,2,240
30197,10068,2,240
30197,2700,2,240
30198,2700,2,240
30208,3034,2,300
30210,12273,2,240
30209,41736,2,180
30207,10607,2,300
30209,12273,2,240
30207,3034,2,300
30208,10607,2,300
30445,11444,2,180
30446,11444,2,180
30445,37445,2,180
30190,1091,2,240
30190,47792,2,180
30189,47792,2,180
30189,1087,2,240
30189,1091,2,240
30190,1087,2,240
30201,33685,2,180
30202,33685,2,180
30199,33545,2,180
30200,33545,2,180
30201,12289,2,180
30202,12289,2,180
30201,44598,2,180
30201,11807,2,180
30202,11807,2,180
30197,2701,2,240
30198,2701,2,240
30200,10697,2,180
30199,10696,2,180
30199,10697,2,180
30200,10696,2,180
30202,11518,2,180
30198,2702,2,240
30197,2702,2,240
30201,11518,2,180
30210,1010,2,240
30208,3035,2,300
30209,30137,2,240
30209,1010,2,240
30207,3035,2,300
30209,12045,2,240
30210,30137,2,240
30210,12045,2,240
30185,11292,2,60
30185,10185,2,60
30186,11292,2,60
30186,10185,2,60
30190,11014,2,240
30189,11014,2,240
30192,10191,2,60
30191,10191,2,60
30190,1086,2,240
30189,1086,2,240
33265,10386,2,180
30201,30511,2,180
30202,30511,2,180
30202,159,2,300
30201,159,2,300
33264,10386,2,180
30201,10429,2,240
30202,10429,2,240
30206,47236,2,180
30206,3434,2,240
30205,47236,2,180
30205,3434,2,240
30206,10332,2,240
30205,10332,2,240
30445,1015,2,180
30445,37444,2,180
30184,11323,2,120
30183,11321,2,180
30184,11321,2,120
30446,1015,2,180
30183,11323,2,180
30190,1095,2,240
30189,1095,2,240
30210,12265,2,240
30209,12265,2,240
30206,1061,2,240
30205,1061,2,240
30206,32682,2,240
30205,32682,2,240
30185,38299,2,180
30185,11491,2,60
30189,46422,2,180
30190,46422,2,180
30186,11491,2,60
30210,30070,2,240
30209,30070,2,240
30209,30093,2,240
30210,30093,2,240
30202,30008,2,180
30201,30008,2,180
30202,166,2,180
30201,166,2,180
30206,10566,2,240
30205,10567,2,240
30206,10567,2,240
30205,10566,2,240
30206,30579,2,240
30205,30579,2,240
30209,41735,2,180
30210,30136,2,240
30209,30136,2,240
30209,41734,2,180
30187,16,2,240
30189,32962,2,240
30188,15,2,240
30188,16,2,240
30190,32962,2,240
30187,15,2,240
30186,11231,2,60
30184,33845,2,180
30184,11392,2,120
30185,10188,2,60
30183,33845,2,180
30185,11231,2,60
30186,10188,2,60
30183,11392,2,180
30201,30510,2,180
30202,30510,2,180
33264,10387,2,180
30201,41594,2,180
33265,10387,2,180
30183,11322,2,180
30184,11322,2,120
30210,12272,2,240
30209,12272,2,240
33265,30211,2,180
33264,30211,2,180
30189,1089,2,240
30190,1089,2,240
30187,10941,2,240
30188,10941,2,240
30447,40115,2,180
30201,11522,2,180
30447,40036,2,180
30202,11522,2,180
30183,45804,2,180
30201,45799,2,180
30210,12275,2,240
30209,12275,2,240
30206,30507,2,240
30205,30507,2,240
30447,34416,2,180
30448,34416,2,180
30447,37275,2,180
30209,12120,2,240
30210,12120,2,240
30447,37301,2,180
30447,37295,2,180
30447,39976,2,180
30206,30506,2,240
30205,30506,2,240
30205,37399,2,180
30193,11504,2,180
30194,11504,2,180
30210,34005,2,240
30209,34005,2,240
30205,30574,2,240
30206,30575,2,240
30205,30575,2,240
30206,30574,2,240
30205,1059,2,240
30206,1059,2,240
30183,33947,2,180
30184,33947,2,180
30205,39474,2,180
30448,11315,2,120
30447,11315,2,120
30210,12266,2,240
30209,12266,2,240
30447,46270,2,180
30448,46270,2,180
30447,46269,2,180
30448,46269,2,180
30205,10252,2,240
30206,10252,2,240
30184,46312,2,180
30183,46312,2,180
30201,46051,2,180
30202,46051,2,60
30202,30103,2,60
30201,30103,2,60
30197,46040,2,180
30198,30133,2,60
30198,46040,2,60
30197,30133,2,60
30201,10920,2,240
30202,10920,2,240
30202,10508,2,180
30201,10508,2,180
12272,41736,2,60
12272,12273,2,120
12273,41736,2,60
12272,1010,2,120
12272,30137,2,120
12272,12045,2,120
2515,10520,2,120
2515,2514,2,120
2515,2513,2,120
2515,2512,2,180
47731,1477,2,60
47452,1477,2,60
41753,1586,2,60
47731,1478,2,60
47452,1478,2,60
30561,887,2,120
38897,12267,2,60
12272,12265,2,120
12279,887,2,120
12272,30070,2,120
12272,30093,2,120
12272,41735,2,60
12272,30136,2,120
12272,41734,2,60
12272,30210,2,240
12272,30209,2,240
2886,1206,2,240
2885,1207,2,240
2886,1207,2,240
2885,1206,2,240
47733,1207,2,180
47733,1206,2,180
1456,1455,2,120
47733,2886,2,60
3088,3087,2,180
47733,2885,2,60
46675,46368,2,60
47731,47452,2,60
46366,45759,2,60
46367,1260,2,60
1482,46366,2,60
2885,2886,2,120
